|id |id_categoria_produto|nome                               |descricao|createdAt                    |updatedAt                    |link_imagem                                                                                          |
|190|36                  |Pão de Queijo Congelado            |         |2024-12-18 21:25:28.010 -0300|2025-06-17 17:37:59.818 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/393e1270-9bab-415d-a50e-03528b506dcd.png|
|188|30                  |Manteiga                           |         |2024-12-18 21:25:12.489 -0300|2025-06-17 17:38:26.125 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/53cceea4-dcab-415f-b1b8-000f229bd392.png|
|182|30                  |Cream Cheese                       |         |2024-12-18 21:24:49.185 -0300|2025-06-17 18:33:35.616 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/47673a02-640b-42e2-afd7-9b7a0f892cc7.png|
|179|34                  |Cervejas Weissbier                 |         |2024-12-18 21:23:57.457 -0300|2025-06-17 18:34:21.014 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/b95dafc3-09cf-4aeb-a26e-ac4fc9894662.png|
|174|33                  |Pão para Hot-Dog                   |         |2024-12-18 21:23:35.816 -0300|2025-06-18 16:27:58.999 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/8dadbaef-afca-4292-b396-cf9664d40c19.png|
|169|30                  |Petit Suisse                       |         |2024-12-18 21:22:56.761 -0300|2025-06-18 16:28:50.938 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/57bf21f4-4a1e-4747-b6e9-17849e88fc50.png|
|167|30                  |Leite em Pó                        |         |2024-12-18 21:22:48.294 -0300|2025-06-18 16:29:51.027 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/0a658a5e-1e19-49a5-bd63-0b93c8db2d55.png|
|166|30                  |Leite UHT                          |         |2024-12-18 21:22:47.115 -0300|2025-06-18 16:30:12.521 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/ddc4f788-8d3f-4ad5-98b3-a401b20f3c6e.png|
|164|30                  |Sobremesa Láctea                   |         |2024-12-18 21:22:24.029 -0300|2025-06-18 16:32:48.823 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/63a34b58-57ad-4458-8f46-4580546ba783.png|
|163|32                  |Macarrão de Arroz                  |         |2024-12-18 21:22:21.221 -0300|2025-06-18 16:33:10.069 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/e777e6a6-37bd-45d6-9e1b-3278e8e2bb95.png|
|159|30                  |Leite Condensado                   |         |2024-12-18 21:20:06.439 -0300|2025-06-18 16:34:47.118 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/a8ee8f0a-aecf-422f-a7d3-224b9569a001.png|
|156|34                  |Vinho Rosé                         |         |2024-12-18 21:19:39.515 -0300|2025-06-18 16:35:52.392 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/d454aa84-0658-430f-9f9b-208587800a72.png|
|154|34                  |Espumante                          |         |2024-12-18 21:19:14.415 -0300|2025-06-18 16:39:19.499 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/3230a888-446b-483d-86c3-786c60e4132f.png|
|152|34                  |Vinho Tinto                        |         |2024-12-18 21:19:11.219 -0300|2025-06-18 16:40:36.819 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/933c1ddd-15fa-43b5-a42d-05eec1876c97.png|
|151|32                  |Tempero em Pasta                   |         |2024-12-18 21:19:00.295 -0300|2025-06-18 16:41:01.593 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/bd071d7a-f60d-4cc8-a67a-105b19242c08.png|
|149|32                  |Maionese                           |         |2024-12-18 21:18:54.445 -0300|2025-06-18 16:42:09.416 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/273ed592-d5d7-42b0-b8c3-1cbdf33ee2cd.png|
|146|32                  |Tempero em Tablete                 |         |2024-12-18 21:18:39.905 -0300|2025-06-18 16:43:14.701 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/0a05a42a-8e6c-4cd2-b8d8-f6629526b1bd.png|
|145|33                  |Biscoito Wafer                     |         |2024-12-18 21:18:38.651 -0300|2025-06-18 16:43:36.837 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/524f1eef-2a6f-404a-ae3e-4806c3919420.png|
|133|32                  |Massa para Lasanha                 |         |2024-12-18 21:16:12.035 -0300|2025-06-18 16:58:23.630 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/915fba46-6ed7-44a7-a394-4f354b8163ac.png|
|131|33                  |Biscoito Salgado                   |         |2024-12-18 21:16:02.074 -0300|2025-06-18 16:59:26.437 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/81e6a993-63f9-42b2-be49-0b278a006ce6.png|
|130|32                  |Macarrão Instantâneo               |         |2024-12-18 21:15:57.558 -0300|2025-06-18 17:00:08.396 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/e6779c34-9df9-49d1-b895-026df8619917.png|
|128|29                  |Bebida à Base de Amêndoa           |         |2024-12-18 21:15:46.018 -0300|2025-06-18 17:01:18.986 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/61717749-b6d8-4f9b-babb-6ecd2b75151d.png|
|126|30                  |Leite Fermentado                   |         |2024-12-18 21:15:31.682 -0300|2025-06-18 17:02:30.257 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/6f9bee78-3f40-4193-a79a-57fa315131e7.png|
|125|29                  |Energéticos                        |         |2024-12-18 21:15:30.243 -0300|2025-06-18 17:02:55.683 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/3d8661a5-57db-4348-bdba-9224be5a0fd5.png|
|123|29                  |Leite em Cápsula                   |         |2024-12-18 21:15:20.539 -0300|2025-06-18 17:06:41.239 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/047b559d-0837-49ad-a76a-57b32502a132.png|
|121|29                  |Cappuccino em Cápsula              |         |2024-12-18 21:15:07.732 -0300|2025-06-18 17:07:14.381 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/b0c7da49-fa0c-4878-aedc-bd74764cb5e6.png|
|119|29                  |Café com Leite em Cápsula          |         |2024-12-18 21:14:06.346 -0300|2025-06-18 17:07:35.219 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/deeb7b14-ce39-4677-a6ad-d7038d72dd2a.png|
|138|29                  |Água Tônica                        |         |2024-12-18 21:17:26.330 -0300|2025-06-23 14:20:27.786 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/da31743f-4206-425c-8fde-ce9a368e750b.png|
|246|35                  |Bala de Gelatina                   |         |2024-12-18 21:31:45.444 -0300|2025-06-23 14:22:43.585 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/4bacb904-b148-4075-a4a3-21c9c6f6f656.png|
|114|29                  |Café em pó                         |         |2024-12-18 21:01:41.102 -0300|2025-06-23 14:26:42.604 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/3015ff2d-13e1-4049-8cf1-7c48aa7beeb2.png|
|277|34                  |Cervejas Malzbier                  |         |2024-12-18 21:42:40.550 -0300|2025-06-23 14:27:36.523 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/a025247e-27de-4bef-97b1-b73c0d7e369c.png|
|148|32                  |Ketchup                            |         |2024-12-18 21:18:53.322 -0300|2025-06-23 14:31:39.544 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/985d5dba-4f8c-4d66-9ed3-df40b24302a4.png|
|328|32                  |Molho para Salada                  |         |2024-12-18 21:52:41.155 -0300|2025-06-23 14:32:13.311 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/2bb82c97-4d1e-43c0-b514-15daa15c47bc.png|
|140|35                  |Ovo de Páscoa                      |         |2024-12-18 21:17:56.516 -0300|2025-06-23 14:34:31.721 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/b823ee8b-aaa9-4265-ac15-e452c3cfa91f.png|
|291|36                  |Picolé                             |         |2024-12-18 21:46:15.002 -0300|2025-10-17 13:16:07.757 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/aa57d3db-a918-450e-a978-0197c16c6917.png|
|209|36                  |Prato Pronto                       |         |2024-12-18 21:26:48.361 -0300|2025-06-23 14:38:13.741 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/97f0e22e-acd4-4f73-b037-2a911a2447cc.png|
|364|30                  |Queijo Reino                       |         |2024-12-18 22:04:16.691 -0300|2025-06-23 14:48:36.931 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/b101e49e-d9a7-4dbb-943b-a712fad501a7.png|
|334|29                  |Achocolatado em Cápsula            |         |2024-12-18 21:55:15.658 -0300|2025-06-23 16:12:42.424 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/8d488987-5718-4c41-a536-723423f2a615.png|
|393|31                  |Alimento Vegetal                   |         |2024-12-18 22:21:47.273 -0300|2025-06-23 16:13:08.794 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/a90d0e69-b3e2-4780-a912-75d8c9425ecd.png|
|313|39                  |Barra de Proteína                  |         |2024-12-18 21:49:52.405 -0300|2025-06-23 16:13:51.061 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/567f4d0e-e2c4-454e-80f5-ad956dd34c3d.png|
|223|35                  |Bombom                             |         |2024-12-18 21:27:31.472 -0300|2025-06-23 16:14:23.887 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/9ab5bb6e-2c47-4a7b-88f4-a759ba839ad4.png|
|115|29                  |Café em Sachê                      |         |2024-12-18 21:07:07.707 -0300|2025-06-23 16:14:52.693 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/9330e589-3e79-46da-8717-a142335ae117.png|
|296|32                  |Feijão em Conserva                 |         |2024-12-18 21:47:04.276 -0300|2025-06-23 16:16:46.234 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/c7fed846-a14c-4264-bcbb-df77d5f0769b.png|
|308|32                  |Milho para Pipoca                  |         |2024-12-18 21:48:31.910 -0300|2025-06-23 16:17:44.461 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/0ab9b22b-bccc-4de0-b401-2a7c5a27b64b.png|
|343|33                  |Pão de Coco                        |         |2024-12-18 21:59:10.563 -0300|2025-06-23 16:19:00.971 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/91b5c789-d23a-4c6a-aa41-f74c4180c5fc.png|
|170|30                  |Requeijão                          |         |2024-12-18 21:22:57.949 -0300|2025-06-23 16:19:59.905 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/0f1ac726-a786-4e86-a91a-a7b87697af70.png|
|268|37                  |Seleta de Legumes em Conserva      |         |2024-12-18 21:37:55.890 -0300|2025-06-23 16:21:15.418 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/192fd741-f198-4683-8c66-6cd59ac24e35.png|
|387|36                  |Tender                             |         |2024-12-18 22:16:14.222 -0300|2025-06-23 16:41:18.624 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/55f98fb5-3b1c-4f04-bca5-c114ef6e366b.png|
|361|36                  |Frango Cozido Congelado            |         |2024-12-18 22:02:56.206 -0300|2025-06-23 17:20:16.569 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/50126f88-9e1a-4024-9b0f-d4262b31fc6a.png|
|231|36                  |Peixe Congelado                    |         |2024-12-18 21:28:41.227 -0300|2025-06-24 14:14:26.263 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/44923c3b-34aa-4242-ac6d-bf7f3901620a.png|
|186|30                  |Fondue                             |         |2024-12-18 21:25:06.858 -0300|2025-06-24 14:47:26.073 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/ebf7f10c-aea5-4433-a342-47f60901b877.png|
|230|36                  |Miúdo de Frango                    |         |2024-12-18 21:28:39.988 -0300|2025-06-24 15:31:14.280 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/ef69871d-8374-45f1-9e04-c66a11af63e8.png|
|353|36                  |Miúdo de Peru                      |         |2024-12-18 22:01:03.767 -0300|2025-06-24 15:43:31.056 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/470af157-0c12-4be2-9750-089e248c80ae.png|
|280|30                  |Composto Lácteo                    |         |2024-12-18 21:43:15.794 -0300|2025-06-24 15:48:00.316 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/c3b0f818-e65c-401a-8e73-332f53219666.png|
|256|31                  |Almôndega Vegetal                  |         |2024-12-18 21:36:25.823 -0300|2025-10-07 17:40:22.466 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/83c1a99f-1ba9-473e-b798-4d0a164338b8.png|
|259|31                  |Carne Moída Vegetal                |         |2024-12-18 21:36:35.198 -0300|2025-10-07 17:41:15.210 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/5f04123d-d3a8-4c60-af25-565e7ca370ce.png|
|180|34                  |Cervejas Lager                     |         |2024-12-18 21:23:58.605 -0300|2025-10-07 17:41:36.791 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/8f6783f0-ba0a-4e15-96a0-1dd112db3011.png|
|258|31                  |Hambúrguer Vegetal                 |         |2024-12-18 21:36:30.275 -0300|2025-10-07 18:10:07.729 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/57cebb87-eb42-41ab-b06a-49f4aa7a57ac.jpg|
|250|32                  |Molho para Carnes                  |         |2024-12-18 21:32:18.729 -0300|2025-10-07 18:11:04.765 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/0cff1106-dc68-4515-903a-125bfff08160.jpg|
|113|30                  |Bebida Láctea                      |         |2024-12-18 21:01:39.804 -0300|2025-10-16 18:17:27.705 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/2bba6e97-b343-4484-a08d-25a004a92159.png|
|419|33                  |Mistura para Pão                   |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|420|39                  |Barra de Frutas                    |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|421|30                  |Kefir                              |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|422|30                  |Queijo Frescal                     |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|423|30                  |Creme de Ricota                    |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|424|30                  |Queijo Cottage                     |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|425|35                  |Marshmallow                        |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|426|33                  |Cobertura para Sobremesas          |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|427|36                  |Polpa de Fruta                     |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|428|29                  |Café em Grãos                      |         |2025-11-27 14:37:06.697 -0300|2025-11-27 14:37:06.697 -0300|                                                                                                     |
|429|48                  |Whey Protein                       |         |2026-01-28 16:40:19.919 -0300|2026-01-28 16:40:19.919 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/3c435ea2-5647-49c4-b691-08ab77bf6d29.png|
|430|48                  |Proteina Vegetal                   |         |2026-01-28 16:42:22.593 -0300|2026-01-28 16:42:22.593 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/00a84cc6-0c9f-4253-a77b-c048d1f28404.png|
|431|48                  |Creatina                           |         |2026-01-28 16:57:26.755 -0300|2026-01-28 16:57:26.755 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/628306a4-9849-4784-802a-8b3e9cce0305.png|
|432|38                  |Salgadinhos Sem Glúten             |         |2026-01-30 14:39:48.398 -0300|2026-01-30 15:23:12.532 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/ec4c1d4e-42e9-4c86-97e4-263cf863038e.png|
|433|48                  |Bebidas Proteícas                  |         |2026-02-02 10:52:01.299 -0300|2026-02-02 10:52:01.299 -0300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/78d425b8-8770-41c6-8301-f27a50907933.png|
