|id |nome                     |id_estado|createdAt                    |updatedAt                    |
|2.392|Careaçu                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.393|Carlos Chagas                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.394|Carmésia                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.395|Carmo da Cachoeira             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.396|Carmo da Mata                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.397|Carmo de Minas                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.398|Carmo do Cajuru                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.399|Carmo do Paranaíba             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.400|Carmo do Rio Claro             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.401|Carmópolis de Minas            |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.402|Carneirinho                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.403|Carrancas                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.404|Carvalhópolis                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.405|Carvalhos                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.406|Casa Grande                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.407|Cascalho Rico                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.408|Cássia                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.409|Conceição da Barra de Minas    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.410|Cataguases                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.411|Catas Altas                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.412|Catas Altas da Noruega         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.413|Catuji                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.414|Catuti                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.415|Caxambu                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.416|Cedro do Abaeté                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.417|Central de Minas               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.418|Centralina                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.419|Chácara                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.420|Chalé                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.421|Chapada do Norte               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.422|Chapada Gaúcha                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.423|Chiador                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.424|Cipotânea                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.425|Claraval                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.426|Claro Dos Poções               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.427|Cláudio                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.428|Coimbra                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.429|Coluna                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.430|Comendador Gomes               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.431|Comercinho                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.432|Conceição da Aparecida         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.433|Conceição Das Pedras           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.434|Conceição Das Alagoas          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.435|Conceição de Ipanema           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.436|Conceição do Mato Dentro       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.437|Conceição do Pará              |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.438|Conceição do Rio Verde         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.439|Conceição Dos Ouros            |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.440|Cônego Marinho                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.441|Confins                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.442|Congonhal                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.443|Congonhas                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.444|Congonhas do Norte             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.445|Conquista                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.446|Conselheiro Lafaiete           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.447|Conselheiro Pena               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.448|Consolação                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.449|Contagem                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.450|Coqueiral                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.451|Coração de Jesus               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.452|Cordisburgo                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.453|Cordislândia                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.454|Corinto                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.455|Coroaci                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.456|Coromandel                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.457|Coronel Fabriciano             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.458|Coronel Murta                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.459|Coronel Pacheco                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.460|Coronel Xavier Chaves          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.461|Córrego Danta                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.462|Córrego do Bom Jesus           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.463|Córrego Fundo                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.464|Córrego Novo                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.465|Couto de Magalhães de Minas    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.466|Crisólita                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.467|Cristais                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.468|Cristália                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.469|Cristiano Otoni                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.470|Cristina                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.471|Crucilândia                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.472|Cruzeiro da Fortaleza          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.473|Cruzília                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.474|Cuparaque                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.475|Curral de Dentro               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.476|Curvelo                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.477|Datas                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.478|Delfim Moreira                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.479|Delfinópolis                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.480|Delta                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.481|Descoberto                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.482|Desterro de Entre Rios         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.483|Desterro do Melo               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.484|Diamantina                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.485|Diogo de Vasconcelos           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.486|Dionísio                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.487|Divinésia                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.488|Divino                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.489|Divino Das Laranjeiras         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.490|Divinolândia de Minas          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.491|Divinópolis                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.492|Divisa Alegre                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.493|Divisa Nova                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.494|Divisópolis                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.495|Dom Bosco                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.496|Dom Cavati                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.497|Dom Joaquim                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.498|Dom Silvério                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.499|Dom Viçoso                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.500|Dona Eusébia                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.501|Dores de Campos                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.502|Dores de Guanhães              |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.503|Dores do Indaiá                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.504|Dores do Turvo                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.505|Doresópolis                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.506|Douradoquara                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.507|Durandé                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.508|Elói Mendes                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.509|Engenheiro Caldas              |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.510|Engenheiro Navarro             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.511|Entre Folhas                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.512|Entre Rios de Minas            |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.513|Ervália                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.514|Esmeraldas                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.515|Espera Feliz                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.516|Espinosa                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.517|Espírito Santo do Dourado      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.518|Estiva                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.519|Estrela Dalva                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.520|Estrela do Indaiá              |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.521|Estrela do Sul                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.522|Eugenópolis                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.523|Ewbank da Câmara               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.524|Extrema                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.525|Fama                           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.526|Faria Lemos                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.527|Felício Dos Santos             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.528|São Gonçalo do Rio Preto       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.529|Felisburgo                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.530|Felixlândia                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.531|Fernandes Tourinho             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.532|Ferros                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.533|Fervedouro                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.534|Florestal                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.535|Formiga                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.536|Formoso                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.537|Fortaleza de Minas             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.538|Fortuna de Minas               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.539|Francisco Badaró               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.540|Francisco Dumont               |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.541|Francisco sá                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.542|Franciscópolis                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.543|Frei Gaspar                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.544|Frei Inocêncio                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.545|Frei Lagonegro                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.546|Fronteira                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.547|Fronteira Dos Vales            |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.548|Fruta de Leite                 |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.549|Frutal                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.550|Funilândia                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.551|Galiléia                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.552|Gameleiras                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.553|Glaucilândia                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.554|Goiabeira                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.555|Goianá                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.556|Gonçalves                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.557|Gonzaga                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.558|Gouveia                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.559|Governador Valadares           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.560|Grão Mogol                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.561|Grupiara                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.562|Guanhães                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.563|Guapé                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.564|Guaraciaba                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.565|Guaraciama                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.566|Guaranésia                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.567|Guarani                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.568|Guarará                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.569|Guarda-mor                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.570|Guaxupé                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.571|Guidoval                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.572|Guimarânia                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.573|Guiricema                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.574|Gurinhatã                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.575|Heliodora                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.576|Iapu                           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.577|Ibertioga                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.578|Ibiá                           |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.579|Ibiaí                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.580|Ibiracatu                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.581|Ibiraci                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.582|Ibirité                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.583|Ibitiúra de Minas              |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.584|Ibituruna                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.585|Icaraí de Minas                |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.586|Igarapé                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.587|Igaratinga                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.588|Iguatama                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.589|Ijaci                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.590|Ilicínea                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.591|Imbé de Minas                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.592|Inconfidentes                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.593|Indaiabira                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.594|Indianópolis                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.595|Ingaí                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.596|Inhapim                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.597|Inhaúma                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.598|Inimutaba                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.599|Ipaba                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.600|Ipanema                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.601|Ipatinga                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.602|Ipiaçu                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.603|Ipuiúna                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.604|Iraí de Minas                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.605|Itabira                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.606|Itabirinha                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.607|Itabirito                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.608|Itacambira                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.609|Itacarambi                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.610|Itaguara                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.611|Itaipé                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.612|Itajubá                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.613|Itamarandiba                   |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.614|Itamarati de Minas             |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.615|Itambacuri                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.616|Itambé do Mato Dentro          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.617|Itamogi                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.618|Itamonte                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.619|Itanhandu                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.620|Itanhomi                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.621|Itaobim                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.622|Itapagipe                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.623|Itapecerica                    |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.624|Itapeva                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.625|Itatiaiuçu                     |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.626|Itaú de Minas                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.627|Itaúna                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.628|Itaverava                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.629|Itinga                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.630|Itueta                         |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.631|Ituiutaba                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.632|Itumirim                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.633|Iturama                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.634|Itutinga                       |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.635|Jaboticatubas                  |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.636|Jacinto                        |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.637|Jacuí                          |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|2.638|Jacutinga                      |17       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
