|id |id_pesquisa_subcategoria|id_usuario|id_produto|pontos_ganhos|resposta                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |createdAt                    |updatedAt                    |id_pesquisa_produto|
|1.038|311                     |27.806    |5.945     |50           |"[{\"id_pergunta_pesquisa\":6258,\"resposta\":\"Ocasionalmente (uma vez a cada 1-2 meses)\"},{\"id_pergunta_pesquisa\":6259,\"resposta\":\"Ocasionalmente (1-3 vezes por mês)\"},{\"id_pergunta_pesquisa\":6260,\"resposta\":\"Meus filhos(as) maiores de 18 anos\"},{\"id_pergunta_pesquisa\":6261,\"resposta\":[\"Para consumir no fim do dia ou em finais de semana\"]},{\"id_pergunta_pesquisa\":6262,\"resposta\":[\"Lata individual (269ml, 350ml, 473ml etc.)\"]},{\"id_pergunta_pesquisa\":6263,\"resposta\":[\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":6264,\"resposta\":[\"Variedade de sabores disponíveis (limão, cola, energético, frutas etc.)\"]},{\"id_pergunta_pesquisa\":6265,\"resposta\":[\"Em eventos sociais, como festas e aniversários\"]},{\"id_pergunta_pesquisa\":6266,\"resposta\":[\"Em festas ou baladas\"]},{\"id_pergunta_pesquisa\":6267,\"resposta\":[\"Sabor e qualidade (refrescante, equilibrada, fácil de beber)\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |2026-01-29 14:22:30.273 -0300|2026-01-29 14:22:30.273 -0300|                   |
|1.039|                        |27.806    |5.945     |55           |"[{\"id_pergunta_pesquisa\":970,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":971,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":972,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":973,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":974,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":975,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":976,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":977,\"resposta\":[\"Sabor agradável que permanece na boca após o consumo\"]},{\"id_pergunta_pesquisa\":978,\"resposta\":[\"Aparência opaca ou pouco atrativa\"]},{\"id_pergunta_pesquisa\":979,\"resposta\":\"Provavelmente compraria\"},{\"id_pergunta_pesquisa\":980,\"resposta\":\"3 unidades\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |2026-01-29 14:22:30.604 -0300|2026-01-29 14:22:30.604 -0300|70                 |
|1.040|29                      |27.806    |2.372     |50           |"[{\"id_pergunta_pesquisa\":299,\"resposta\":\"Frequentemente (1-2 vezes por mês)\"},{\"id_pergunta_pesquisa\":300,\"resposta\":\"Frequentemente (3-5 vezes por semana)\"},{\"id_pergunta_pesquisa\":301,\"resposta\":\"Eu\"},{\"id_pergunta_pesquisa\":302,\"resposta\":[\"Pela praticidade no preparo rápido\"]},{\"id_pergunta_pesquisa\":303,\"resposta\":[\"Pacote econômico (700g - 1,2kg) \"]},{\"id_pergunta_pesquisa\":304,\"resposta\":[\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":305,\"resposta\":[\"Presença de selos como \\"menos açúcar\\", \\"fortificado com vitaminas e minerais\\", \\"zero lactose\\"\"]},{\"id_pergunta_pesquisa\":306,\"resposta\":[\"Como lanche da manhã\"]},{\"id_pergunta_pesquisa\":307,\"resposta\":[\"Em casa\"]},{\"id_pergunta_pesquisa\":308,\"resposta\":[\"Embalagem prática e conveniente (ex.: fechamento fácil, maior conservação)\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |2026-01-29 14:29:57.303 -0300|2026-01-29 14:29:57.303 -0300|                   |
|1.041|                        |27.806    |2.372     |55           |"[{\"id_pergunta_pesquisa\":662,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":663,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":664,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":665,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":666,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":667,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":668,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":669,\"resposta\":[\"Sabor marcante e com personalidade\"]},{\"id_pergunta_pesquisa\":670,\"resposta\":[\"Aroma fraco ou artificial\"]},{\"id_pergunta_pesquisa\":671,\"resposta\":\"Certamente compraria\"},{\"id_pergunta_pesquisa\":672,\"resposta\":\"5 unidades\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |2026-01-29 14:29:57.518 -0300|2026-01-29 14:29:57.518 -0300|42                 |
|1.042|148                     |27.643    |4.872     |50           |"[{\"id_pergunta_pesquisa\":4724,\"resposta\":\"Muito frequentemente (toda semana ou mais de 3 vezes por mês)\"},{\"id_pergunta_pesquisa\":4725,\"resposta\":\"Frequentemente (3-5 vezes por semana)\"},{\"id_pergunta_pesquisa\":4726,\"resposta\":\"Minha família toda me incluindo\"},{\"id_pergunta_pesquisa\":4727,\"resposta\":[\"Por ser uma fonte de proteína nutritiva\",\"Para variar receitas (ex.: massas gratinadas, saladas frias, sopas)\",\"Pela praticidade no preparo das refeições\",\"Para ter uma opção de proteína para o almoço ou jantar\",\"Para ocasiões especiais ou confraternizações\",\"Por hábito ou preferência da família\"]},{\"id_pergunta_pesquisa\":4728,\"resposta\":[\"Embalagem econômica (pacotes maiores)\"]},{\"id_pergunta_pesquisa\":4729,\"resposta\":[\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Não compra\",\"Compra\",\"Não compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":4730,\"resposta\":[\"Embalagem prática, segura e com boa conservação\",\"Boa durabilidade no freezer ou refrigerador\",\"Bom rendimento com as refeições\",\"Sabor marcante e suculência\",\"Textura macia (não fica seca ou dura após preparo)\",\"Qualidade da carne (ex.: sem excesso de gordura ou nervos)\",\"Preço acessível\",\"Variedade de cortes e emabalagens disponíveis\",\"Selos como \\"sem hormônios\\", \\"congelado individualmente\\", \\"criação sustentável\\"\"]},{\"id_pergunta_pesquisa\":4731,\"resposta\":[\"Nos fins de semana, em momentos de lazer\",\"Em churrascos ou confraternizações com amigos/família\",\"No almoço ou jantar como prato principal\",\"Em marmitas ou refeições práticas durante o trabalho\"]},{\"id_pergunta_pesquisa\":4732,\"resposta\":[\"Durante eventos ou confraternizações\",\"Em casa\",\"No trabalho (em marmitas ou refeições prontas)\",\"Na casa de amigos ou familiares\",\"Em churrascarias \",\"Em restaurantes self-service ou por quilo\"]},{\"id_pergunta_pesquisa\":4733,\"resposta\":[\"Embalagem prática, segura ou econômica\",\"Disponibilidade no ponto de venda\",\"Preço acessível ou promoções\",\"Qualidade da carne (procedência, frescor, higiene)\",\"Marca conhecida ou de confiança\",\"Sabor e maciez após o preparo\",\"Variedade de cortes e opções (ex.: picanha, filé, peito, coxa)\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |2026-01-29 15:06:40.043 -0300|2026-01-29 15:06:40.043 -0300|                   |
|1.043|                        |27.643    |4.872     |55           |"[{\"id_pergunta_pesquisa\":1025,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":1026,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":1027,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":1028,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":1029,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":1030,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":1031,\"resposta\":\"8\"},{\"id_pergunta_pesquisa\":1032,\"resposta\":[\"Aparência uniforme e apetitosa após o preparo\",\"Sabor autêntico e bem definido\",\"Ausência de cheiro ou gosto estranho\",\"Boa consistência e estrutura da carne\"]},{\"id_pergunta_pesquisa\":1033,\"resposta\":[\"Cor diferente do esperado para o tipo de carne\"]},{\"id_pergunta_pesquisa\":1034,\"resposta\":\"Provavelmente compraria\"},{\"id_pergunta_pesquisa\":1035,\"resposta\":\"2 unidades\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |2026-01-29 15:06:40.228 -0300|2026-01-29 15:06:40.228 -0300|75                 |
|1.044|314                     |27.549    |6.944     |50           |"[{\"id_pergunta_pesquisa\":6288,\"resposta\":\"Ocasionalmente (uma vez a cada 1-2 meses)\"},{\"id_pergunta_pesquisa\":6289,\"resposta\":\"Ocasionalmente (1-3 vezes por mês)\"},{\"id_pergunta_pesquisa\":6290,\"resposta\":\"Minha família toda me incluindo\"},{\"id_pergunta_pesquisa\":6291,\"resposta\":[\"Pela preocupação ambiental e sustentabilidade\",\"Por ser uma alternativa à proteína animal\"]},{\"id_pergunta_pesquisa\":6292,\"resposta\":[\"Embalagem econômica (acima de 2 kg)\",\"Pote pequeno (450 g a 500 g)\"]},{\"id_pergunta_pesquisa\":6293,\"resposta\":[\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":6294,\"resposta\":[\"Mistura de diferentes fontes vegetais (ervilha, arroz, grão-de-bico etc.)\",\"Textura suave (não arenosa, não muito grossa)\"]},{\"id_pergunta_pesquisa\":6295,\"resposta\":[\"À noite, como lanche leve\",\"No lanche da manhã\"]},{\"id_pergunta_pesquisa\":6296,\"resposta\":[\"Na casa de amigos ou familiares\"]},{\"id_pergunta_pesquisa\":6297,\"resposta\":[\"Marca conhecida ou especializada em nutrição esportiva\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |2026-01-29 15:42:05.338 -0300|2026-01-29 15:42:05.338 -0300|                   |
|1.045|                        |27.549    |6.944     |55           |"[{\"id_pergunta_pesquisa\":6298,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":6299,\"resposta\":\"3\"},{\"id_pergunta_pesquisa\":6300,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":6301,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":6302,\"resposta\":\"3\"},{\"id_pergunta_pesquisa\":6303,\"resposta\":\"4\"},{\"id_pergunta_pesquisa\":6304,\"resposta\":\"6\"},{\"id_pergunta_pesquisa\":6305,\"resposta\":[\"Sensação de saciedade confortável\",\"Ausência de gosto residual vegetal forte (ervilha, soja, grão etc.)\"]},{\"id_pergunta_pesquisa\":6306,\"resposta\":[\"Sensação pesada no estômago ou desconforto\",\"Excesso de dulçor ou adoçante\"]},{\"id_pergunta_pesquisa\":6307,\"resposta\":\"Provavelmente não compraria\"},{\"id_pergunta_pesquisa\":6308,\"resposta\":\"2 unidades\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |2026-01-29 15:42:05.563 -0300|2026-01-29 15:42:05.563 -0300|328                |
|1.061|                        |27.811    |2.372     |55           |"[{\"id_pergunta_pesquisa\":662,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":663,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":664,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":665,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":666,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":667,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":668,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":669,\"resposta\":[\"Facilidade de diluição\"]},{\"id_pergunta_pesquisa\":670,\"resposta\":[\"Sabor artificial ou enjoativo\"]},{\"id_pergunta_pesquisa\":671,\"resposta\":\"Provavelmente não compraria\"},{\"id_pergunta_pesquisa\":672,\"resposta\":\"1 unidade\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |2026-01-29 20:36:29.685 -0300|2026-01-29 20:36:29.685 -0300|42                 |
|1.046|208                     |27.807    |5.502     |50           |"[{\"id_pergunta_pesquisa\":5246,\"resposta\":\"Frequentemente (1-2 vezes por mês)\"},{\"id_pergunta_pesquisa\":5247,\"resposta\":\"Frequentemente (3-5 vezes por semana)\"},{\"id_pergunta_pesquisa\":5248,\"resposta\":\"Minha família toda me incluindo\"},{\"id_pergunta_pesquisa\":5249,\"resposta\":[\"Pelo cheiro e crocância após preparo\",\"Pelo sabor característico do bacon\",\"Para uso em churrascos ou eventos com amigos\",\"Para complementar lanches e cafés da manhã especiais\",\"Para realçar o sabor de receitas (feijoada, risoto, massas, etc.)\"]},{\"id_pergunta_pesquisa\":5250,\"resposta\":[\"Embalagem econômica (pacotes grandes)\"]},{\"id_pergunta_pesquisa\":5251,\"resposta\":[\"Não compra\",\"Não compra\",\"Não compra\",\"Compra\",\"Não compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":5252,\"resposta\":[\"Variedade de cortes (fatias, cubos, peças inteiras)\",\"Sabor defumado e equilibrado\",\"Preço justo em relação à qualidade\",\"Embalagem prática e bem selada\"]},{\"id_pergunta_pesquisa\":5253,\"resposta\":[\"Em marmitas para o trabalho\",\"Quando bate vontade de algo saboroso e crocante\",\"No almoço ou jantar como ingrediente principal ou complemento\",\"Nos fins de semana, em momentos de lazer ou confraternização\",\"No café da manhã (ex.: com ovos, tapioca, sanduíches)\"]},{\"id_pergunta_pesquisa\":5254,\"resposta\":[\"Em lanchonetes ou cafés da manhã fora de casa\",\"Na casa de amigos ou familiares\",\"Em restaurantes self-service ou por quilo\",\"Em churrascarias ou hamburguerias\",\"Em casa\",\"No trabalho (em marmitas ou refeições prontas)\"]},{\"id_pergunta_pesquisa\":5255,\"resposta\":[\"Embalagem prática e bem vedada\",\"Sabor e aroma após o preparo\",\"Recomendação de amigos ou chefs\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |2026-01-29 16:35:23.651 -0300|2026-01-29 16:35:23.651 -0300|                   |
|1.047|                        |27.807    |5.502     |55           |"[{\"id_pergunta_pesquisa\":1091,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":1092,\"resposta\":\"9\"},{\"id_pergunta_pesquisa\":1093,\"resposta\":\"9\"},{\"id_pergunta_pesquisa\":1094,\"resposta\":\"9\"},{\"id_pergunta_pesquisa\":1095,\"resposta\":\"9\"},{\"id_pergunta_pesquisa\":1096,\"resposta\":\"9\"},{\"id_pergunta_pesquisa\":1097,\"resposta\":\"9\"},{\"id_pergunta_pesquisa\":1098,\"resposta\":[\"Sabor agradável que permanece na boca após o consumo\",\"Boa consistência e estrutura do produto\",\"Sabor marcante e condizente com o tipo de produto\",\"Aroma agradável (defumado, condimentado ou natural)\",\"Nível de gordura equilibrado\",\"Textura macia e fácil de mastigar\"]},{\"id_pergunta_pesquisa\":1099,\"resposta\":[\"Excesso de gordura percebida\"]},{\"id_pergunta_pesquisa\":1100,\"resposta\":\"Certamente compraria\"},{\"id_pergunta_pesquisa\":1101,\"resposta\":\"1 unidade\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |2026-01-29 16:35:23.953 -0300|2026-01-29 16:35:23.953 -0300|81                 |
|1.048|104                     |27.807    |3.028     |50           |"[{\"id_pergunta_pesquisa\":4284,\"resposta\":\"Nunca\"},{\"id_pergunta_pesquisa\":4285,\"resposta\":\"Nunca\"},{\"id_pergunta_pesquisa\":4286,\"resposta\":\"Outra pessoa na minha casa\"},{\"id_pergunta_pesquisa\":4287,\"resposta\":[\"Outros motivos (Quais?)\"]},{\"id_pergunta_pesquisa\":4288,\"resposta\":[\"Embalagem de alumínio \"]},{\"id_pergunta_pesquisa\":4289,\"resposta\":[\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":4290,\"resposta\":[\"Preço acessível\"]},{\"id_pergunta_pesquisa\":4291,\"resposta\":[\"Outros momentos (Quais?)\"]},{\"id_pergunta_pesquisa\":4292,\"resposta\":[\"Outros locais (Quais?)\"]},{\"id_pergunta_pesquisa\":4293,\"resposta\":[\"Outros fatores (Quais?)\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |2026-01-29 16:37:42.192 -0300|2026-01-29 16:37:42.192 -0300|                   |
|1.049|                        |27.807    |3.028     |55           |"[{\"id_pergunta_pesquisa\":2554,\"resposta\":\"nao\"},{\"id_pergunta_pesquisa\":2555,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":2556,\"resposta\":\"6\"},{\"id_pergunta_pesquisa\":2557,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":2558,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":2559,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":2560,\"resposta\":\"5\"},{\"id_pergunta_pesquisa\":2561,\"resposta\":[\"Aparência brilhante, homogênea e atrativa\"]},{\"id_pergunta_pesquisa\":2562,\"resposta\":[\"Cor apagada, artificial ou destoante da fruta esperada\"]},{\"id_pergunta_pesquisa\":2563,\"resposta\":\"Certamente compraria\"},{\"id_pergunta_pesquisa\":2564,\"resposta\":\"1 unidade\"}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |2026-01-29 16:37:42.456 -0300|2026-01-29 16:37:42.456 -0300|214                |
|1.050|20                      |27.810    |5.269     |50           |"[{\"id_pergunta_pesquisa\":208,\"resposta\":\"Frequentemente (1-2 vezes por semana)\"},{\"id_pergunta_pesquisa\":209,\"resposta\":\"Frequentemente (3-5 vezes por semana)\"},{\"id_pergunta_pesquisa\":210,\"resposta\":\"Minha família toda me incluindo\"},{\"id_pergunta_pesquisa\":211,\"resposta\":[\"Para substituir o pão branco por uma opção mais saudável\",\"Para levar como opção de lanche no trabalho ou na escola\",\"Para preparar lanches saudáveis\"]},{\"id_pergunta_pesquisa\":212,\"resposta\":[\"Pacote tradicional (400g - 500g)\"]},{\"id_pergunta_pesquisa\":213,\"resposta\":[\"Compra\",\"Não compra\",\"Não compra\",\"Compra\",\"Compra\",\"Compra\",\"Não compra\",\"Não compra\",\"Compra\",\"Compra\"]},{\"id_pergunta_pesquisa\":214,\"resposta\":[\"Sabor, maciez e textura do pão\",\"Preço acessível\",\"Ser uma opção saudável (rico em fibras, reduzido em sódio, sem açúcar)\",\"Embalagem que mantém o frescor por mais tempo\"]},{\"id_pergunta_pesquisa\":215,\"resposta\":[\"No café da manhã\",\"No lanche da tarde\",\"Durante viagens ou passeios\"]},{\"id_pergunta_pesquisa\":216,\"resposta\":[\"Em casa\",\"No trabalho\",\"Durante viagens ou no transporte (ônibus, carro, avião, etc.)\"]},{\"id_pergunta_pesquisa\":217,\"resposta\":[\"Marca conhecida ou de confiança\",\"Tabela nutricional\",\"Disponibilidade no ponto de venda (facilidade de encontrar)\",\"Preço acessível ou promoções\"]}]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |2026-01-29 18:24:32.678 -0300|2026-01-29 18:24:32.678 -0300|                   |
